https://www.moma.org/collection/works/124853,"42.80898547831548, -70.86523834743586","https://www.google.com/maps/place/Old+South+Presbyterian+Church/@42.810352,-70.8665823,184a,35y,167.98h,45t/data=!3m1!1e3!4m13!1m6!3m5!2zNDLCsDQ4JzMyLjQiTiA3MMKwNTEnNTQuOSJX!8m2!3d42.8089855!4d-70.8652383!10e5!3m5!1s0x89e2e1a97c1bd8e1:0xa29867059f0a6790!8m2!3d42.8083558!4d-70.865925!16s%2Fm%2F02q8hrd?entry=ttu"
https://www.moma.org/collection/works/405305,"42.80864696838206, -70.86586061441419","https://www.google.com/maps/@42.8086808,-70.8660681,3a,75y,133.95h,90.29t/data=!3m7!1e1!3m5!1sIgiph2J0ldwQDmPoJwc9uQ!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DIgiph2J0ldwQDmPoJwc9uQ%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D115.21695%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192?entry=ttu"
https://www.moma.org/collection/works/181830,"9.349767551055923, -79.90467595493874","https://www.google.com/maps/place/9°20'59.2%22N+79°54'16.8%22W/@9.349003,-79.9084133,1822m/data=!3m1!1e3!4m4!3m3!8m2!3d9.3497778!4d-79.9046667?entry=ttu"
https://www.moma.org/collection/works/51802,"40.756044066853505, -73.98699718541272","https://www.google.com/maps/place/40°45'21.8%22N+73°59'13.2%22W/@40.7560441,-73.9869972,682m/data=!3m1!1e3!4m4!3m3!8m2!3d40.7560441!4d-73.9869972?entry=ttu"
https://www.moma.org/collection/works/124997,"43.76794909691097, 11.254968974917196","https://www.google.com/maps/place/43°46'04.6%22N+11°15'17.9%22E/@43.7667727,11.2572471,267a,35y,286.59h,44.92t/data=!3m1!1e3!4m4!3m3!8m2!3d43.7679491!4d11.254969?entry=ttu"
https://www.moma.org/collection/works/125022,"47.050851404321755, 8.308238835504977","https://www.google.com/maps/place/47°03'03.1%22N+8°18'29.7%22E/@47.0508514,8.3082388,610m/data=!3m1!1e3!4m4!3m3!8m2!3d47.0508514!4d8.3082388?entry=ttu"
https://www.moma.org/collection/works/83524,"8.960683777875238, -79.55506571103703","https://www.google.com/maps/place/Edificio+de+La+Administración+del+Canal+de+Panamá/@8.9595434,-79.5555727,886m/data=!3m1!1e3!4m6!3m5!1s0x8faca8a935e8e6d5:0x496c7d0f698bd9e6!8m2!3d8.9594695!4d-79.5550504!16s%2Fg%2F11r92jrhl?entry=ttu"
https://www.moma.org/collection/works/83525,"47.394659609129604, 0.6823342784888706","https://www.google.com/maps/place/47°23'40.8%22N+0°40'56.4%22E/@47.3946944,0.6840261,127a,35y,270.35h,45t/data=!3m1!1e3!4m4!3m3!8m2!3d47.3946596!4d0.6823343?entry=ttu"
https://www.moma.org/collection/works/83526,"48.86138056883194, 2.3448385327857197","https://www.google.com/maps/place/48°51'41.0%22N+2°20'41.4%22E/@48.8615937,2.348235,323a,35y,270h,39.39t/data=!3m1!1e3!4m4!3m3!8m2!3d48.8613889!4d2.3448333?entry=ttu"
https://www.moma.org/collection/works/83527,"48.93628968996187, 2.3559490968331995","https://www.google.com/maps/place/Saint-Denis,+France/@48.935067,2.3595902,263a,35y,295.6h,44.91t/data=!3m1!1e3!4m6!3m5!1s0x47e66eaae7346d61:0xc7efebbaf928e90d!8m2!3d48.936181!4d2.357443!16zL20vMDF3dzV4?entry=ttu"
https://www.moma.org/collection/works/83528,"48.893441939136615, 2.385181454239455","https://www.google.com/maps/place/Aubervilliers/@48.9051574,2.3768566,580m/data=!3m3!1e3!4b1!5s0x47e66c2f4c24ff39:0xcdcf44500a5bc6a8!4m6!3m5!1s0x47e66dd756f40caf:0x21aab64b300d8c31!8m2!3d48.9051574!4d2.3768566!16s%2Fg%2F11kpgh4d6m?entry=ttu"
https://www.moma.org/collection/works/83529,"47.214260387090896, -1.5634656871213133","https://www.google.com/maps/place/47°12'51.3%22N+1°33'48.5%22W/@47.2142053,-1.5615881,127a,35y,270h,45t/data=!3m1!1e3!4m5!3m4!8m2!3d47.2142604!4d-1.5634657!10e5?entry=ttu"
https://www.moma.org/collection/works/83530,"9.09409842228529, -79.68147636807662","https://www.google.com/maps/place/Culebra+Cut/@9.0870667,-79.6835177,906a,35y,39.2t/data=!3m1!1e3!4m12!1m5!3m4!2zOcKwMDUnMzguOCJOIDc5wrA0MCc1My4zIlc!8m2!3d9.0940984!4d-79.6814764!3m5!1s0x8fab5ee4b1f714d9:0x70059d6d44f30f85!8m2!3d9.0939289!4d-79.681927!16zL20vMDZ6d3Z4?entry=ttu"
https://www.moma.org/collection/works/83531,"40.704537627962694, -73.99489060494403","https://www.google.com/maps/place/40°42'16.3%22N+73°59'41.6%22W/@40.6982215,-73.9964633,836a,35y,39.22t/data=!3m1!1e3!4m4!3m3!8m2!3d40.7045376!4d-73.9948906?entry=ttu"
https://www.moma.org/collection/works/83532,"32.84551539723446, -96.84855407038768","https://www.google.com/maps/place/32°50'43.9%22N+96°50'54.8%22W/@32.818614,-96.8562586,3733a,35y,38.69t/data=!3m1!1e3!4m4!3m3!8m2!3d32.8455154!4d-96.8485541?entry=ttu"
https://www.moma.org/collection/works/83533,"29.87602491442088, 31.221909341941064","https://www.google.com/maps/place/29°52'33.7%22N+31°13'18.9%22E/@29.8611163,31.217897,1929a,35y,38.97t/data=!3m1!1e3!4m4!3m3!8m2!3d29.8760249!4d31.2219093?entry=ttu"
https://www.moma.org/collection/works/83534,"48.85264953286066, 2.302884113418925","https://www.google.com/maps/@48.8462738,2.2995518,854a,35y,39.21t/data=!3m1!1e3?entry=ttu"
https://www.moma.org/collection/works/83535,"45.901341248974695, 6.12523255387029","https://www.google.com/maps/place/45°54'04.8%22N+6°07'30.8%22E/@45.8960512,6.1239815,770a,35y,39.14t/data=!3m1!1e3!4m11!1m6!3m5!2zNDXCsDU0JzA0LjgiTiA2wrAwNyczMC44IkU!8m2!3d45.9013333!4d6.1252222!10e5!3m3!8m2!3d45.9013333!4d6.1252222?entry=ttu"
